trip_id,start_lat,start_lon,end_lat,end_lon,straight_m,path_m,path_over_straight,n_points,start_ts,end_ts,duration_s,anomaly_score,is_anomalous,start_cluster,if_anomaly_score,if_score_raw,if_is_anomaly
-6972639052345521610,51.0774318,71.42651,51.1007212,71.4220769,2608.106538626574,98787.64070961246,37.87714928303271,221,,,,36.87714928303271,True,0,-1,-0.03526807563510792,True
-6957906627659268440,51.0854246,71.4252365,51.0882015,71.4299338,450.5391430679827,259805.88096716464,576.6555136541422,1081,,,,575.6555136541422,True,0,-1,-0.016320905843800748,True
-6888912858319388507,51.0945,71.40771,51.10051,71.41802,982.3061595216748,662760.0198632202,674.6980189821321,3427,,,,673.6980189821321,True,0,-1,-0.15722416683485063,True
-6872969234077837168,51.07918,71.42376,51.10097,71.42069,2432.405955005619,89539.71374219282,36.81117190078002,173,,,,35.81117190078002,True,0,-1,-0.009330119475924659,True
-6865325493527267957,51.0775246,71.4257382,51.0985804,71.4055339,2733.685903887565,29853.827816238238,10.920723472211352,27,,,,9.920723472211352,True,0,-1,-0.06226955956034175,True
-6703635404162911219,51.09792,71.42783,51.0784,71.42782,2170.525080475753,12559.031845454883,5.7861721840606855,27,,,,4.7861721840606855,True,0,-1,-0.04218757223410141,True
-6686234031465514632,51.0767052,71.420314,51.0904419,71.4086902,1729.8400630588997,10238.861564900326,5.918964292453031,28,,,,4.918964292453031,True,0,-1,-0.0113635425107812,True
-6683155579225977143,51.0887817,71.4174617,51.0894172,71.4149129,191.52775953669044,1198544.51566148,6257.810975081543,4421,,,,6256.810975081543,True,0,-1,-0.21636542977319062,True
-6644879642673195838,51.09532,71.4206,51.09532,71.4206,0.0,22039.961542674493,,95,,,,0.0,False,0,-1,-0.011752751576245002,True
-6576337631689429896,51.09249,71.42776,51.0915,71.41253,1069.3201983769864,506114.4646794469,473.30487673161616,946,,,,472.30487673161616,True,0,-1,-0.034488494181837526,True
-6518265200444262356,51.0988,71.40342,51.09169,71.43533,2364.476390413255,43818.4071099705,18.53197066700762,83,,,,17.53197066700762,True,0,-1,-0.016859837136369293,True
-6507756865802121847,51.08781,71.4034,51.08781,71.4034,0.0,7567.842951342194,,185,,,,0.0,False,0,-1,-0.04330819445433298,True
-6479711504259141508,51.0943584,71.4263884,51.0951109,71.4267751,87.92402301928416,441069.5148557167,5016.48468427085,643,,,,5015.48468427085,True,0,-1,-0.002068915845632735,True
-6465998762884681016,51.08841,71.42795,51.08902,71.39952,1986.8045685866,1986.8045685866,1.0,4,,,,0.0,False,0,-1,-0.04072026146185592,True
-6413973132019047263,51.088465,71.4023036,51.0896017,71.410475,584.5427707100473,446291.1230786039,763.4875417867055,951,,,,762.4875417867055,True,0,-1,-0.021269495404360184,True
-6413774254479819080,51.0817958,71.4044195,51.0845506,71.414392,760.9718443146484,591793.2716225266,777.6809037599958,709,,,,776.6809037599958,True,0,-1,-0.019731895290235335,True
-6112658108975550355,51.0907361,71.4283711,51.0880688,71.4303755,327.96875331534,471997.0276033393,1439.1524278824115,844,,,,1438.1524278824115,True,0,-1,-0.01365492525307932,True
-6097003537788373764,51.0934921,71.4066965,51.1012934,71.4177522,1161.2552722968885,240965.87781630375,207.50465773101612,1358,,,,206.50465773101612,True,0,-1,-0.051577634333086486,True
-6094692585886273432,51.08552,71.40131,51.09674,71.43111,2426.52281417489,97146.96986302902,40.03546527381928,161,,,,39.03546527381928,True,0,-1,-0.006238121962833909,True
-5954099694270656748,51.0962533,71.4225017,51.0962533,71.4225017,0.0,44224.04887118158,,91,,,,0.0,False,0,-1,-0.02263461102987463,True
-5916155116680965392,51.07769,71.42673,51.07769,71.42673,0.0,79604.78228901842,,111,,,,0.0,False,0,-1,-0.049831740251654044,True
-5760247677230954046,51.08438,71.42811,51.09638,71.40688,1994.723578784555,10044.006843187162,5.035287570675471,24,,,,4.035287570675471,True,0,-1,-0.02783973223464442,True
-5721597010517152167,51.0825,71.39905,51.10147,71.41634,2430.535599369281,317957.0538901874,130.81769054223955,532,,,,129.81769054223955,True,0,-1,-2.9276586058890608e-05,True
-5697567701546767952,51.0964188,71.4200071,51.0824767,71.3996166,2105.116204510674,527926.8051074526,250.78273777773092,716,,,,249.78273777773092,True,0,-1,-0.05559795858822214,True
-5595918467913173506,51.086245,71.4331737,51.0843748,71.4066514,1864.1781517138625,1325646.0104685868,711.1155171783516,2430,,,,710.1155171783516,True,0,-1,-0.19894974890661643,True
-5513394963376736833,51.0846348,71.4230784,51.0911552,71.409189,1211.1024691951363,541099.8734716896,446.7829000722697,915,,,,445.7829000722697,True,0,-1,-0.03923562602809905,True
-5467349416504632491,51.0976925,71.4114186,51.0783483,71.4283479,2454.549032832695,363208.5262479462,147.97362830791857,430,,,,146.97362830791857,True,0,-1,-0.00551648287378026,True
-5448415338490365188,51.0860736,71.4234214,51.0905127,71.420606,531.3314323721445,525583.8611479253,989.1827005254348,676,,,,988.1827005254348,True,0,-1,-0.011329271285797748,True
-5366228998988183297,51.0851461,71.4070041,51.0879068,71.4094474,351.2232131750092,486755.9527093993,1385.8877615439849,657,,,,1384.8877615439849,True,0,-1,-0.0022291534031174676,True
-5331910341585342156,51.09939,71.40608,51.07764,71.42047,2619.0108667914683,60380.281434157965,23.054612792855423,65,,,,22.054612792855423,True,0,-1,-0.03001975570952431,True
-5204766499482570743,51.08793,71.43443,51.08793,71.43443,0.0,88312.85949050894,,250,,,,0.0,False,0,-1,-0.0805641892638218,True
-5195552225835815838,51.09699,71.41104,51.09699,71.41104,0.0,223960.2681512863,,601,,,,0.0,False,0,-1,-0.1108900363061468,True
-4954844786265759369,51.10075,71.4066,51.08649,71.42938,2246.1294077905904,18378.40498062021,8.182255624665082,23,,,,7.182255624665082,True,0,-1,-0.04401194814325571,True
-4776652875715645835,51.0771633,71.4203483,51.0896092,71.4026464,1855.8489599207355,572903.6624277723,308.70166419806134,650,,,,307.70166419806134,True,0,-1,-0.03274771689155909,True
-4676204410789968273,51.09854,71.42791,51.07613,71.42007,2551.335003838198,88155.7251347544,34.55278315161826,138,,,,33.55278315161826,True,0,-1,-0.02178458033779196,True
-4628385530579427725,51.0775727,71.4206198,51.0878133,71.4031083,1671.201272173154,506583.920547818,303.12561926731865,978,,,,302.12561926731865,True,0,-1,-0.05358173630051266,True
-4571457392312677326,51.1007,71.4234,51.08739,71.42804,1515.0618579694897,496167.8275394532,327.49014499277627,829,,,,326.49014499277627,True,0,-1,-0.01602245497343735,True
-4534191178954172144,51.0904801,71.40921,51.0953706,71.42823,1435.303745246443,634754.046474671,442.24370526231934,1128,,,,441.24370526231934,True,0,-1,-0.08560601128053957,True
-4451363764504728201,51.09781,71.41702,51.09781,71.41702,0.0,83877.04102813356,,174,,,,0.0,False,0,-1,-0.0686268032941213,True
-4446652943258135624,51.09039,71.42661,51.1006,71.41242,1506.934777474162,479629.6117574527,318.2815997925142,1118,,,,317.2815997925142,True,0,-1,-0.05776951936097385,True
-4352910967565904171,51.0986551,71.4280526,51.0824391,71.4007627,2623.7224432856287,72374.48428578918,27.584657238040865,86,,,,26.584657238040865,True,0,-1,-0.02101039209231681,True
-4220140493360457748,51.1014383,71.4081443,51.0820879,71.4320026,2721.397187851936,32100.91721102305,11.795748652316744,38,,,,10.795748652316744,True,0,-1,-0.06066785663763752,True
-4215783343388927583,51.0958018,71.423491,51.0896607,71.4111982,1096.9556092965774,1639522.8334746934,1494.6118325845812,2908,,,,1493.6118325845812,True,0,-1,-0.20281138234649387,True
-4159094440281962734,51.0953373,71.4100188,51.095366,71.410061,4.343842855927483,687798.1903306587,158338.6446386082,5909,,,,158337.6446386082,True,0,-1,-0.18457250436057826,True
-4141519779359822685,51.0975749,71.430448,51.0975829,71.4304101,2.7920552349541987,621676.7299181194,222659.1802824121,3000,,,,222658.1802824121,True,0,-1,-0.1704208691460345,True
-4098417377275428113,51.08846,71.39629,51.08846,71.39629,0.0,187396.42420354008,,1925,,,,0.0,False,0,-1,-0.17800745276321617,True
-3979307168439655451,51.0784026,71.4204664,51.0937268,71.4135504,1771.1228307268389,10208.837616108873,5.764048342101343,10,,,,4.764048342101343,True,0,-1,-0.020614035275755227,True
-3971912834684412728,51.0864022,71.4174778,51.08615,71.4123633,358.3316799663859,576458.3892172439,1608.7285089370828,796,,,,1607.7285089370828,True,0,-1,-0.04273248174912636,True
-3944823958104003920,51.08913,71.42459,51.0936,71.42583,504.5292585943562,9586.055913292768,19.0,875,,,,18.0,True,0,-1,-0.06060931772867195,True
-3917473082440871554,51.09046,71.40902,51.08661,71.41815,768.0468205772975,469221.4947533805,610.928243151496,1029,,,,609.928243151496,True,0,-1,-0.038021044314639374,True
-3915663658499810939,51.08232,71.40153,51.08232,71.40153,0.0,37768.32073043744,,74,,,,0.0,False,0,-1,-0.012152367600740899,True
-3764627173625643095,51.095045,71.430805,51.095045,71.430805,0.0,80237.85663779688,,147,,,,0.0,False,0,-1,-0.06261190843858377,True
-3755840897867836709,51.0900494,71.4113323,51.0854581,71.4119568,512.3891771734199,487231.39598351327,950.901029313912,749,,,,949.901029313912,True,0,-1,-0.003893083132846642,True
-3700693853959271454,51.09094,71.41089,51.09508,71.43081,1465.3390480994524,4396.017144298357,3.0,6,,,,2.0,False,0,-1,-0.012414635926373041,True
-3616718179374437658,51.0987717,71.406038,51.0949577,71.4341694,2009.702114372808,559559.9690504881,278.4293080296215,1036,,,,277.4293080296215,True,0,-1,-0.09423603002384795,True
-3549232312892210793,51.1000833,71.4265291,51.0896535,71.4113829,1569.6406095945867,595341.5757054614,379.2852784684442,1010,,,,378.2852784684442,True,0,-1,-0.07303016214538771,True
-3473800951379455524,51.1003422,71.428624,51.0767002,71.4202991,2692.402991679586,15886.22566517165,5.900389248662005,22,,,,4.900389248662005,True,0,-1,-0.08355084816262492,True
-3396926221007473657,51.0820235,71.3999802,51.1000378,71.4275127,2776.6557345333044,102503.59659883728,36.91620654444074,169,,,,35.91620654444074,True,0,-1,-0.04123898556562133,True
-3316833980192089617,51.0798892,71.4180414,51.0998362,71.4296836,2362.349467630865,57321.7303552677,24.26471237244761,58,,,,23.26471237244761,True,0,-1,-0.00468766956839195,True
-3298271434171366453,51.09416,71.42469,51.09423,71.42475,8.83980216320002,227253.1174227201,25707.941561042157,1314,,,,25706.941561042157,True,0,-1,-0.06836629606381517,True
-3291092986164804561,51.08917,71.40529,51.08917,71.40529,0.0,322217.9395837866,,785,,,,0.0,False,0,-1,-0.129155848353824,True
-3237409122616636937,51.08736,71.42416,51.09848,71.40674,1734.6241705434438,1004255.2225181096,578.9468632870971,1593,,,,577.9468632870971,True,0,-1,-0.17322942452454704,True
-3204538068345981088,51.09653,71.4169,51.09653,71.4169,0.0,58027.65933388095,,120,,,,0.0,False,0,-1,-0.04346512914153566,True
-3198431988260833419,51.09326,71.42392,51.09326,71.42392,0.0,21984.79073796949,,179,,,,0.0,False,0,-1,-0.04953500646374498,True
-3160415392551511511,51.08502,71.4271,51.08502,71.4271,0.0,36144.933804024426,,122,,,,0.0,False,0,-1,-0.03291580576833264,True
-3148307966445793109,51.0851797,71.4105483,51.0865376,71.4146182,321.8844508152937,687981.6543432449,2137.355975415004,902,,,,2136.355975415004,True,0,-1,-0.07801371629290832,True
-3147094331902554926,51.09986,71.42921,51.10075,71.40554,1655.737925872905,8670.712597395002,5.236766315432319,12,,,,4.236766315432319,True,0,-1,-0.010925106101060678,True
-3133695798465305670,51.0761219,71.4115036,51.0946542,71.4301351,2437.224832739269,372737.7396498121,152.93531177051116,512,,,,151.93531177051116,True,0,-1,-0.009605933360827823,True
-3106595190592754824,51.09684,71.42681,51.07624,71.41983,2341.9232093802443,73294.7496649583,31.29682022509811,160,,,,30.29682022509811,True,0,-1,-0.008995259201331485,True
-2976277422760847780,51.0821156,71.4022221,51.0999983,71.4285855,2709.9939594073894,121793.08228555247,44.94219696053703,114,,,,43.94219696053703,True,0,-1,-0.020931583775736007,True
-2869389975659261634,51.09669,71.40534,51.09669,71.40534,0.0,136626.7341902845,,212,,,,0.0,False,0,-1,-0.08055731433654867,True
-2834835866284082756,51.09831,71.42776,51.07819,71.42032,2296.7970898764074,48523.08291326096,21.126412571287272,65,,,,20.126412571287272,True,0,-1,-0.0026022736546528202,True
-2753910360200917581,51.0993508,71.4025622,51.0795101,71.4203371,2531.486637824487,371859.5941850911,146.89376140837953,433,,,,145.89376140837953,True,0,-1,-0.013716722699169126,True
-2581737724187310988,51.0999,71.42862,51.07807,71.42065,2490.3928184084543,41095.181391825536,16.501485664453693,68,,,,15.501485664453693,True,0,-1,-0.030057671987472667,True
-2550520152168730457,51.0944058,71.4070196,51.0896329,71.4106244,587.4060394546553,397138.6611376437,676.088828617331,917,,,,675.088828617331,True,0,-1,-0.005345596318005685,True
-2395656024081365533,51.08707,71.43008,51.08707,71.43008,0.0,24056.976610990147,,190,,,,0.0,False,0,-1,-0.05215015239107468,True
-2308564750348953041,51.07724,71.42051,51.09801,71.40584,2526.605394069098,109599.61727850212,43.37820917178996,172,,,,42.37820917178996,True,0,-1,-0.004531509980985837,True
-2282958326277738893,51.09332,71.42989,51.09332,71.42989,0.0,74071.59747237674,,114,,,,0.0,False,0,-1,-0.04938242048893049,True
-2205502178978074469,51.0913667,71.4242717,51.0895533,71.4106067,975.4422295073516,504689.6996268695,517.3957866082584,854,,,,516.3957866082584,True,0,-1,-0.011169728971163528,True
-2071651256083716950,51.0778662,71.4208212,51.0784559,71.4252682,317.5089175349247,302238.6806898369,951.9061166418794,1200,,,,950.9061166418794,True,0,-1,-0.040026106279674845,True
-2037967701103142139,51.0963206,71.409044,51.0961425,71.4088256,24.99587065712105,406757.7556764311,16272.998098609954,1070,,,,16271.998098609954,True,0,-1,-0.05986048550641632,True
-2034244565159963286,51.094,71.42634,51.09822,71.41731,786.0187914741286,519670.6541052146,661.1427865873347,1131,,,,660.1427865873347,True,0,-1,-0.060022821033730245,True
-1985982858584240788,51.0774,71.42656,51.09809,71.42781,2302.279018025273,23601.11203152169,10.251195379335474,29,,,,9.251195379335474,True,0,-1,-0.03838769591505986,True
-1940240240934484375,51.0984299,71.405801,51.0879701,71.4112486,1223.7170033283537,510277.8371956574,416.9900686251535,804,,,,415.9900686251535,True,0,-1,-0.007933716441315464,True
-1852990880493497059,51.07896,71.421,51.09705,71.40545,2285.994062239266,59502.46249196217,26.02914131529983,122,,,,25.02914131529983,True,0,-1,-0.00019079534222543604,True
-1748108334096322536,51.0942486,71.4239215,51.0963482,71.420753,321.6597522065073,731271.6796556549,2273.432329159337,1009,,,,2272.432329159337,True,0,-1,-0.09802972322057579,True
-1658903206038065141,51.0990028,71.4035035,51.0941452,71.4356686,2310.169051814379,89978.88086282591,38.94904608481253,274,,,,37.94904608481253,True,0,-1,-0.005576572961419002,True
-1632704631804513291,51.0782126,71.4287522,51.0973058,71.4311954,2129.9138524290665,7318.6236451919585,3.4361125154641408,13,,,,2.4361125154641408,True,0,-1,-0.050106117282556206,True
-1603799548145067601,51.0961098,71.4224651,51.0950633,71.4299767,537.309353578508,478891.3835980248,891.276841559864,789,,,,890.276841559864,True,0,-1,-0.0031369014693566344,True
-1560365758401030046,51.0817554,71.4060508,51.086792,71.4135918,768.8328499243737,768592.9127189007,999.687920195532,1008,,,,998.687920195532,True,0,-1,-0.09362302281265478,True
-1497322719701473200,51.10087,71.41263,51.09997,71.42773,1059.1063294012918,645867.5238100128,609.8231177365534,1422,,,,608.8231177365534,True,0,-1,-0.112540172579917,True
-1385873607993194073,51.0951947,71.4234452,51.0953243,71.4234081,14.64190268534294,177772.9864737485,12141.385603641902,1537,,,,12140.385603641902,True,0,-1,-0.0854653542021725,True
-1368678048795191679,51.0916465,71.4271656,51.0844057,71.4154387,1148.5238617218463,559896.5326744606,487.49229453106335,687,,,,486.49229453106335,True,0,-1,-0.0023989006539819613,True
-1282787204946883040,51.0959918,71.4272129,51.0953876,71.4248294,179.49409306848324,254312.11951869383,1416.8272346525907,1323,,,,1415.8272346525907,True,0,-1,-0.06779027742755983,True
-1261287958123392784,51.0782066,71.4207447,51.1014805,71.4128923,2645.4112787359813,301499.6289800125,113.97079592254318,344,,,,112.97079592254318,True,0,-1,-0.0015389877816011088,True
-1186713624536991904,51.0989467,71.42749,51.0874344,71.4286206,1282.5420871353642,556931.340944979,434.2402066422,988,,,,433.2402066422,True,0,-1,-0.04906590231357655,True
-1171505460693699798,51.0824311,71.4006507,51.0894511,71.4371871,2668.6902468587487,68057.11153707038,25.50206477397621,107,,,,24.50206477397621,True,0,-1,-0.026656745789506275,True
-1167793641114800051,51.09336,71.42396,51.09336,71.42396,0.0,218053.204377121,,457,,,,0.0,False,0,-1,-0.10085668803838843,True
-1133026454087232526,51.09808,71.40828,51.0951,71.40563,379.53231670884406,544908.0337731028,1435.735534982455,1611,,,,1434.735534982455,True,0,-1,-0.1106235785854911,True
-1069877515168459380,51.0873572,71.4194673,51.086102,71.4176763,187.42736827726657,689615.683225726,3679.375587270468,996,,,,3678.375587270468,True,0,-1,-0.09592189053379263,True
-997925588953600372,51.0964206,71.4271078,51.080818,71.4215005,1778.583342499022,546304.319000071,307.15699733951124,671,,,,306.15699733951124,True,0,-1,-0.024606070614292874,True
-982474175833893556,51.1003428,71.428571,51.0862638,71.4236868,1602.241537165416,6477.2372599899945,4.042609749993819,8,,,,3.0426097499938187,True,0,-1,-0.02024385129244799,True
-964411177037746185,51.0977683,71.4131083,51.0922814,71.4139372,612.8552491000075,509603.4413938724,831.523336289013,831,,,,830.523336289013,True,0,-1,-0.018681822700864492,True
-963632168999803110,51.09833,71.41241,51.09833,71.41241,0.0,48357.96840626163,,336,,,,0.0,False,0,-1,-0.08876151620127382,True
-933805051639976294,51.0815292,71.3998015,51.095481,71.4337176,2831.6209923982515,327860.96910684195,115.78561184106738,443,,,,114.78561184106738,True,0,-1,-0.019927502452135704,True
-800776179044516902,51.08536,71.43374,51.09896,71.40235,2663.2177701366336,108948.56237409735,40.90861948871266,167,,,,39.90861948871266,True,0,-1,-0.02005991779037153,True
-705010862779289088,51.0868244,71.4101379,51.0866622,71.4113265,84.95588341715182,357822.2904367364,4211.860038930456,995,,,,4210.860038930456,True,0,-1,-0.03511557225845441,True
-666028707140388811,51.08707,71.40863,51.08861,71.41049,214.94206700226263,197764.5302832711,920.082946262861,931,,,,919.082946262861,True,0,-1,-0.0005741574381016301,True
-559707889456615774,51.09969,71.42979,51.07851,71.42737,2361.165782789233,44643.5894593744,18.907435379923704,59,,,,17.907435379923704,True,0,-1,-0.016851186535984386,True
-536828238659606611,51.0831183,71.4225717,51.0898946,71.4113531,1087.0824331575432,563067.6061009399,517.962197646274,786,,,,516.962197646274,True,0,-1,-0.01855712697654066,True
-399994843572876234,51.09527,71.40682,51.09527,71.40682,0.0,14358.546630454815,,142,,,,0.0,False,0,-1,-0.03202907123446608,True
-385108708012698561,51.0821282,71.3999336,51.0964467,71.4082994,1695.9708277958275,11941.902393260416,7.041337148930055,18,,,,6.041337148930055,True,0,-1,-0.0071033017384966035,True
