trip_id,start_lat,start_lon,end_lat,end_lon,straight_m,path_m,path_over_straight,n_points,start_ts,end_ts,duration_s,anomaly_score,is_anomalous,start_cluster
-9169092331127415906,51.10022,71.42862,51.08235,71.40114,2762.5469359161916,67152.38160972111,24.308141424373733,105,,,,23.308141424373733,True,0
-9167088746307149199,51.09802,71.40898,51.09711,71.41532,454.13846087739546,36648.690067656134,80.69937524527403,54,,,,79.69937524527403,True,0
-9164579065866867128,51.0941767,71.4065117,51.0969516,71.41764,836.1373427016307,118135.20356449802,141.28684072737758,162,,,,140.28684072737758,True,0
-9163058962347897266,51.09454,71.40761,51.09383,71.4092,136.24331353939232,182699.20934337625,1340.97743659583,458,,,,1339.97743659583,True,0
-9162195255193388566,51.0977694,71.4275081,51.0939925,71.427886,420.80042439234217,57314.390668344975,136.20326251122478,323,,,,135.20326251122478,True,0
-9162045034759763088,51.0933321,71.4050273,51.0941998,71.4073816,190.63360891027477,21336.91184211645,111.92628605252425,153,,,,110.92628605252425,True,0
-9158708586266049143,51.098975,71.4291351,51.0906123,71.4088616,1693.852597156767,614838.1887237355,362.9821093971094,905,,,,361.9821093971094,True,0
-9155722751305835362,51.1010879,71.41914,51.0866511,71.4015828,2019.9869829686093,53082.5031310865,26.27863623807887,88,,,,25.27863623807887,True,0
-9152461748322117628,51.08307,71.39988,51.0823,71.39982,85.72261154039381,719.1211183939723,8.388931525436686,9,,,,7.388931525436686,True,0
-9151020033265048541,51.08753,71.4198755,51.0948089,71.4044673,1346.5098465572653,166197.82164517732,123.42859732523252,191,,,,122.42859732523252,True,0
-9148563692634548769,51.0828542,71.4020248,51.0829029,71.4020244,5.415265010670409,14345.22196259355,2649.0341533290193,68,,,,2648.0341533290193,True,0
-9147503471921488242,51.0831148,71.4223456,51.0883469,71.4241628,595.4679057597481,97516.47328460534,163.76444866526538,104,,,,162.76444866526538,True,0
-9146382068513855302,51.1016112,71.4147259,51.1020513,71.4116833,218.00858004249596,2225.7045538034113,10.209252100855661,12,,,,9.209252100855661,True,0
-9146069757806182028,51.0987512,71.4214108,51.0969893,71.420918,198.91358446091678,42080.30300667416,211.5506747350493,125,,,,210.5506747350493,True,0
-9143722638913159063,51.0976363,71.4119334,51.0976672,71.4119502,3.6306789319272257,25.907210167428524,7.135637893950744,5,,,,6.135637893950744,True,0
-9140863040906074716,51.0971923,71.4054692,51.0825867,71.4002692,1664.1802267185217,43047.27837263467,25.86695700472089,68,,,,24.86695700472089,True,0
-9135762914668397847,51.07893,71.4209,51.07721,71.42055,192.8118805783039,55314.786632204785,286.8847420931647,86,,,,285.8847420931647,True,0
-9132405205502157208,51.0945893,71.4044197,51.1003968,71.4064447,661.0654094404157,39096.74844188786,59.14202722387609,52,,,,58.14202722387609,True,0
-9129214461470326404,51.0828173,71.400173,51.0913815,71.4034074,978.7246124402301,82234.72301356908,84.02233066207997,151,,,,83.02233066207997,True,0
-9128711894928852974,51.08774,71.40409,51.08604,71.40157,258.28888855689013,9395.151856330667,36.3745878067895,29,,,,35.3745878067895,True,0
-9124202988660120272,51.0945894,71.4342501,51.0950455,71.4309248,237.69304406360789,8933.509542960568,37.58422791947549,27,,,,36.58422791947549,True,0
-9122487775528839922,51.09305,71.4357,51.09227,71.43533,90.49941608138475,96557.21541522158,1066.9374411033673,238,,,,1065.9374411033673,True,0
-9119866581379099892,51.0790305,71.4256398,51.079298,71.4247731,67.45761035211264,8775.949151289375,130.0957609598237,53,,,,129.0957609598237,True,0
-9119015573981475259,51.0952057,71.4202921,51.0841891,71.4315979,1457.4283525344042,98350.3680805894,67.48212899080933,237,,,,66.48212899080933,True,0
-9115651427738250037,51.0894409,71.4112871,51.08908,71.411316,40.18097837488804,60178.96812848486,1497.6979297770158,128,,,,1496.6979297770158,True,0
-9114457119762299628,51.09535,71.42881,51.09639,71.42143,528.1793914501955,46024.23622984519,87.1375085337555,73,,,,86.1375085337555,True,0
-9113725169412304501,51.0895654,71.4066055,51.1013322,71.422147,1699.9516480618925,87351.88242270923,51.384921754862106,718,,,,50.384921754862106,True,0
-9113581208517586715,51.0981701,71.4088784,51.0975959,71.4129563,291.8279448338738,65587.3772502611,224.74673317388235,130,,,,223.74673317388235,True,0
-9107467570011312461,51.0823884,71.401442,51.0819146,71.4033195,141.33580805545952,65641.51895386011,464.4365773753717,176,,,,463.4365773753717,True,0
-9103551607952250286,51.0785579,71.4215275,51.0949045,71.4355766,2065.6212684514485,68649.3867568474,33.234256349573876,71,,,,32.234256349573876,True,0
-9100206525777484302,51.08541,71.40706,51.08541,71.40706,0.0,0.0,,2,,,,0.0,True,0
-9099898467264434224,51.0948883,71.4056528,51.0949206,71.4089623,231.14353481052095,11056.839201896773,47.835381642668814,47,,,,46.835381642668814,True,0
-9098550050561329812,51.0827967,71.4069067,51.08276,71.4069083,4.082383976127349,109250.42526374655,26761.428102455033,146,,,,26760.428102455033,True,0
-9098493700441985738,51.09634,71.42728,51.10015,71.41717,823.332428202343,27654.820182111158,33.588887349539306,102,,,,32.588887349539306,True,0
-9097326143159107020,51.098797,71.4046098,51.0987529,71.4049781,26.18103978443042,3193.281857835558,121.96925271602727,19,,,,120.96925271602727,True,0
-9097319584475890277,51.0890858,71.4024072,51.0863141,71.4156493,974.8915340210623,348256.99835724756,357.226405404115,616,,,,356.226405404115,True,0
-9096129213436078786,51.09645,71.41178,51.09641,71.41173,5.654561329191052,120499.55597870036,21310.151038000884,405,,,,21309.151038000884,True,0
-9091864009534537800,51.0894577,71.4368145,51.0964971,71.4197871,1423.6386534469736,92259.39832146963,64.80534797091053,217,,,,63.80534797091053,True,0
-9088612077282241813,51.094246,71.4350704,51.0966046,71.420129,1075.8618286120563,227383.11127667147,211.34973398025747,287,,,,210.34973398025747,True,0
-9087508337875344051,51.09654,71.41933,51.10193,71.41027,871.4577102883486,55855.53996795212,64.09437808458955,130,,,,63.09437808458955,True,0
-9085426893372081327,51.0998722,71.4286748,51.1012626,71.4174253,800.5718396801807,22581.480286406608,28.206688228538805,64,,,,27.206688228538805,True,0
-9084885938394310049,51.0813768,71.4074121,51.0843893,71.4156426,665.3863226137587,13480.529241696895,20.259702947819726,42,,,,19.259702947819726,True,0
-9084216051548124832,51.07861,71.42627,51.08159,71.40518,1510.0749124196575,34531.78433346953,22.867596865203048,49,,,,21.867596865203048,True,0
-9075256251730106322,51.08959,71.43186,51.09518,71.43004,634.44218101036,160895.72447769257,253.60187152352228,272,,,,252.60187152352228,True,0
-9074009074712903575,51.09405,71.40778,51.08958,71.42831,1517.497164932625,17280.176527010335,11.387287519431743,50,,,,10.387287519431743,True,0
-9071006361123377719,51.0902194,71.4061422,51.0901205,71.4068946,53.686878880407114,209211.77451659343,3896.888380913958,293,,,,3895.888380913958,True,0
-9069193789422898008,51.0999953,71.4289599,51.1001178,71.4287925,17.949165840252192,115.12674088768405,6.414044079391406,7,,,,5.414044079391406,True,0
-9065660310328833801,51.08526,71.4233,51.08453,71.42303,83.3343474458655,10629.304238861923,127.55009866450065,18,,,,126.55009866450065,True,0
-9064156825860907913,51.09487,71.43055,51.09493,71.4281,171.2233514087536,28679.98156880564,167.5004100365916,110,,,,166.5004100365916,True,0
-9062339965111545566,51.0956839,71.4274195,51.0873788,71.4124942,1392.6085572212348,101918.24240977247,73.1851329516004,135,,,,72.1851329516004,True,0
-9061858810516809058,51.08084,71.41111,51.07855,71.42698,1137.497424127764,30247.530175664466,26.5912955353357,51,,,,25.5912955353357,True,0
-9060810594054137704,51.0989234,71.4026962,51.095611,71.4257986,1654.7624146276976,39648.48641986651,23.960229014983376,75,,,,22.960229014983376,True,0
-9059354481045744065,51.0878676,71.4243419,51.09681,71.420655,1027.146345047297,318756.6276486181,310.3322415404596,415,,,,309.3322415404596,True,0
-9056964766718651728,51.0967926,71.427282,51.0966772,71.4196109,535.8360729054584,120978.66813748411,225.7755202659327,210,,,,224.7755202659327,True,0
-9055307649613839031,51.0985656,71.4280875,51.0945398,71.4075272,1503.9238422978315,128899.33270383133,85.70868356398101,269,,,,84.70868356398101,True,0
-9053294463824026924,51.0977913,71.4313295,51.1002413,71.4046998,1879.3433721346369,28041.48500205235,14.920894934809949,34,,,,13.920894934809949,True,0
-9052624999303170184,51.0896743,71.4354178,51.0906632,71.4349445,114.82175101420832,185245.945297119,1613.3349618940772,225,,,,1612.3349618940772,True,0
-9047494058275590180,51.08352,71.4318,51.10161,71.4229,2105.356727079715,81516.51049733785,38.718621623047824,173,,,,37.718621623047824,True,0
-9043791695275399136,51.1012051,71.422267,51.1009563,71.4221892,28.193602655336097,530.6814170418277,18.822760025717663,16,,,,17.822760025717663,True,0
-9043614323555733081,51.0965881,71.4190216,51.0987434,71.4038162,1088.5013861809398,48791.24046822481,44.82423365523792,111,,,,43.82423365523792,True,0
-9034274647594615984,51.08236,71.42224,51.09586,71.42711,1539.1839018912333,52319.83406115172,33.99193169631325,83,,,,32.99193169631325,True,0
-9022528412999488387,51.0981877,71.4058544,51.0899978,71.4246058,1595.036517578509,116452.24165815423,73.0091382703546,197,,,,72.0091382703546,True,0
-9016340673691996181,51.09644,71.41978,51.09719,71.42094,116.26086514473162,22604.115415362954,194.4258318327787,82,,,,193.4258318327787,True,0
-9005314433826788980,51.09576,71.43438,51.08483,71.4365,1224.3463018719128,140099.98113636055,114.42839409255419,261,,,,113.42839409255419,True,0
-8997580190446111174,51.1011252,71.4179574,51.1013967,71.4151889,195.6520253253617,33336.371583044485,170.38602860158178,153,,,,169.38602860158178,True,0
-8997442757867551638,51.0819081,71.3999976,51.0909754,71.4031808,1032.4615229959834,46685.18368003931,45.21735933032046,75,,,,44.21735933032046,True,0
-8997382986074772556,51.0944039,71.4197959,51.0941156,71.4199006,32.88076054810944,151007.4873156184,4592.578906277791,318,,,,4591.578906277791,True,0
-8996690602100200878,51.0823627,71.422238,51.0950957,71.4268228,1451.6047783105241,48786.86304851698,33.60891599247726,71,,,,32.60891599247726,True,0
-8993936466054776925,51.07951,71.42073,51.07614,71.41502,547.3033863022853,107787.21861938832,196.94235650107152,167,,,,195.94235650107152,True,0
-8989460873260793781,51.0899024,71.4338818,51.090023,71.4331345,53.88776155882672,407.5723336565223,7.563356165974622,7,,,,6.563356165974622,True,0
-8982513112848221916,51.09503,71.43108,51.08744,71.42416,972.5499374104527,269465.0331051566,277.0706395011902,445,,,,276.0706395011902,True,0
-8973282053636717964,51.0974347,71.4225152,51.0974577,71.4157828,470.1315468398912,105392.37330441471,224.17634811540805,487,,,,223.17634811540805,True,0
-8969425286273112834,51.09579,71.42457,51.09509,71.42905,322.3900243501402,8561.610607750556,26.556685880739263,30,,,,25.556685880739263,True,0
-8961039325139459426,51.09633,71.4224,51.09395,71.42403,288.0857733545406,82703.92141397609,287.0808941758962,207,,,,286.0808941758962,True,0
-8960508794020780220,51.0971669,71.4052955,51.0998698,71.40632,308.9456895775395,38443.96382110116,124.43599350316379,67,,,,123.43599350316379,True,0
-8960095818637078525,51.08936,71.4026,51.08109,71.39959,943.3100328913802,83842.32963147233,88.88099003302615,117,,,,87.88099003302615,True,0
-8956584428650312983,51.09893,71.40361,51.08901,71.42533,1875.4961910894478,16559.647413482748,8.829475363457547,17,,,,7.829475363457547,True,0
-8952140972456735501,51.079815,71.4211333,51.0897681,71.424677,1134.0763662633412,75575.92215086147,66.64094623528392,109,,,,65.64094623528392,True,0
-8944324154468564025,51.0909416,71.4267922,51.091745,71.4275467,103.71693268729975,119654.47066612926,1153.6637997855203,303,,,,1152.6637997855203,True,0
-8941598034391248927,51.09897,71.40215,51.09929,71.40363,109.29899031510114,2690.6752872353704,24.617567641552284,29,,,,23.617567641552284,True,0
-8940161300212545769,51.0991645,71.4120346,51.0899951,71.4086715,1046.2909329775566,61034.17773907456,58.333849425018165,476,,,,57.333849425018165,True,0
-8939808986530211433,51.0874483,71.4209894,51.0896612,71.4113717,715.3842594454414,540134.2303105381,755.0267191079164,1021,,,,754.0267191079164,True,0
-8934078212785591288,51.08873,71.41069,51.08875,71.41072,3.055487523459871,14.230419751230878,4.657331977948027,7,,,,3.6573319779480267,True,0
-8928410358805927977,51.09477,71.42362,51.0965,71.41972,333.4347724404385,8088.563648821955,24.258308722935656,30,,,,23.258308722935656,True,0
-8926667056895496717,51.1002449,71.4288223,51.1000764,71.4288168,18.74028064057772,167.27704436210348,8.926069335370782,6,,,,7.926069335370782,True,0
-8925014889518984119,51.08029,71.41649,51.0828,71.42221,487.3902932089416,75195.96572188134,154.28285456158076,101,,,,153.28285456158076,True,0
-8924861778872323863,51.0967299,71.4111468,51.0947333,71.4105518,225.86650521703805,4723.848416524301,20.914337927109173,15,,,,19.914337927109173,True,0
-8922339186036567937,51.08492,71.42032,51.09529,71.42025,1153.1017532326812,16230.369748781133,14.07540115456407,45,,,,13.07540115456407,True,0
-8921490362518093044,51.0931668,71.4040273,51.0926859,71.4038599,54.73666911624906,45967.98135028166,839.8023133752519,75,,,,838.8023133752519,True,0
-8915781367310354469,51.0864083,71.4238217,51.0889597,71.4246891,290.09929219731566,70565.8958198993,243.2473905241478,92,,,,242.2473905241478,True,0
-8914505120571452142,51.1011543,71.4176722,51.1007679,71.4221932,318.5886977626668,21487.78069921702,67.44677651818138,54,,,,66.44677651818138,True,0
-8914326823368413684,51.0953218,71.4047858,51.089225,71.4246136,1541.7782110734138,183666.57135410394,119.12645413910212,186,,,,118.12645413910212,True,0
-8913259330218792074,51.0986,71.40467,51.08399,71.41827,1881.8447776293267,109468.15524345258,58.170661334436,221,,,,57.170661334436,True,0
-8909924138117782053,51.0916132,71.4275919,51.0841773,71.4316562,874.2064176452465,235538.48006557397,269.4311953234318,555,,,,268.4311953234318,True,0
-8901259078677241947,51.0952383,71.4269027,51.0823195,71.3999788,2366.3577672271326,202573.6584707995,85.60567690834539,238,,,,84.60567690834539,True,0
-8901197792240692882,51.08946,71.40853,51.0943,71.43496,1922.6914158124507,139480.4592110823,72.54438131047856,293,,,,71.54438131047856,True,0
-8899400287722221763,51.08686,71.42373,51.07636,71.41999,1196.4193031295745,1196.4193031295745,1.0,2,,,,0.0,True,0
-8897973279290377102,51.09463,71.4302,51.0958,71.43062,133.36326375222356,16389.925596157176,122.89685431370457,84,,,,121.89685431370457,True,0
-8890954824237644514,51.08624,71.41118,51.09798,71.40914,1313.179767471684,165998.87461913648,126.40986309036771,331,,,,125.40986309036771,True,0
-8889007275059075070,51.0856595,71.4232574,51.0913621,71.425267,649.4485084634343,109837.98951722849,169.12501620351733,140,,,,168.12501620351733,True,0
-8887445411054541543,51.09808,71.42779,51.09643,71.41982,586.010491426213,82229.5850485285,140.3210117422998,175,,,,139.3210117422998,True,0
-8886791532509139132,51.09401,71.42628,51.09851,71.40666,1458.6155737945412,85612.1228301003,58.6940962157583,193,,,,57.6940962157583,True,0
-8886223029156356517,51.10066,71.42345,51.09988,71.42887,388.2675242516297,6962.294113335794,17.931693171493908,24,,,,16.931693171493908,True,0
-8877527173005432799,51.0985846,71.4050267,51.095177,71.42895,1713.0197382263048,52289.56133966634,30.524786243156782,87,,,,29.524786243156782,True,0
-8876975020372316797,51.09855,71.40497,51.08558,71.4286,2191.6559164375676,162402.3205438552,74.10028158427005,270,,,,73.10028158427005,True,0
-8871681771148786393,51.0951312,71.4071184,51.0951494,71.4071118,2.0755686743801554,375.3268497391294,180.83085102024697,41,,,,179.83085102024697,True,0
-8867759269374464077,51.08193,71.40867,51.0839,71.42278,1009.6623705396639,73254.87906638821,72.5538370091316,116,,,,71.5538370091316,True,0
-8862991840736882768,51.0823693,71.3999292,51.0826543,71.3998163,32.65709841169243,29748.61330996793,910.938655202657,139,,,,909.938655202657,True,0
-8861674142130543417,51.0787296,71.4259887,51.0767474,71.4204193,447.1715608449855,7015.857756837942,15.689409549168598,30,,,,14.689409549168598,True,0
-8860630439848441966,51.0958383,71.4239405,51.0975616,71.4133257,765.6131460019892,157544.5773728051,205.77569519998258,281,,,,204.77569519998258,True,0
-8860358454438830138,51.0773915,71.426591,51.0773745,71.4265802,2.035324477235702,2.035324477235702,1.0,2,,,,0.0,True,0
-8859740870405396242,51.07754,71.4208817,51.0777424,71.4245561,257.6785639871861,90996.9015145392,353.1411387369588,433,,,,352.1411387369588,True,0
-8859341163678962297,51.1009528,71.4198004,51.1009055,71.420603,56.28773020102291,8771.10850797192,155.82629600886844,35,,,,154.82629600886844,True,0
-8858294490696720507,51.0973963,71.4085902,51.0971277,71.4090449,43.59149457940506,278.7853568992004,6.395407168051389,15,,,,5.395407168051389,True,0
-8853422290360072323,51.08577,71.42338,51.07882,71.42116,788.2100204164916,115377.06106872064,146.37857687695367,103,,,,145.37857687695367,True,0
-8848779390294598547,51.0983192,71.4069,51.0914483,71.4253838,1499.9567754946927,100420.7630314555,66.94910458225456,115,,,,65.94910458225456,True,0
-8848671107287472789,51.10058,71.42449,51.09848,71.42794,335.5010713315728,12897.231753425149,38.44170065459769,28,,,,37.44170065459769,True,0
-8847952280885479068,51.10135,71.41688,51.09946,71.42836,828.6902125463394,124897.78620273626,150.71710068707023,184,,,,149.71710068707023,True,0
-8843262150046420698,51.0972896,71.4054326,51.0824015,71.4000432,1697.7332942037435,288264.43199109886,169.79370845542508,397,,,,168.79370845542508,True,0
-8837842170073410371,51.0898,71.40254,51.08205,71.40333,863.5254817006756,66590.23032965438,77.11437790869569,158,,,,76.11437790869569,True,0
-8836786774532177013,51.098975,71.40248,51.0900389,71.4115421,1178.064123022617,206912.58619661824,175.63779606982044,269,,,,174.63779606982044,True,0
-8818786859446138529,51.0941,71.42648,51.07714,71.42044,1932.4789433933115,52594.85124754062,27.216260972648616,79,,,,26.216260972648616,True,0
-8817582824395354978,51.08782,71.42415,51.09217,71.4231,489.2253965718634,84517.61363174283,172.75802569527448,166,,,,171.75802569527448,True,0
-8805545453648643626,51.100015,71.4289116,51.0999744,71.4289551,5.441222926795093,159.8350920810563,29.374847204652202,7,,,,28.374847204652202,True,0
-8804265472244745205,51.0999446,71.4278645,51.0981306,71.4100816,1258.0160340969842,133087.25875391497,105.7913851228822,209,,,,104.7913851228822,True,0
-8800613151192400833,51.09768,71.41223,51.09618,71.42702,1046.1810561582374,47837.409223230665,45.72574598023991,150,,,,44.72574598023991,True,0
-8800537050914064524,51.0866708,71.4281147,51.0866504,71.4280989,2.5225795099449217,87.62159616362933,34.734919481504264,7,,,,33.734919481504264,True,0
-8796848855175641647,51.0820241,71.3999773,51.0946014,71.4044865,1433.554690705992,36431.454586401436,25.41336917425857,72,,,,24.41336917425857,True,0
-8795356572510297635,51.0839228,71.4192578,51.0836733,71.4210428,127.73288324200799,149893.40718204694,1173.4911432168387,189,,,,1172.4911432168387,True,0
-8792880907174247893,51.077857,71.4205676,51.0935931,71.4130678,1826.5060457266936,363745.76059049566,199.14840218652316,525,,,,198.14840218652316,True,0
-8791727274839522908,51.08949,71.42516,51.10096,71.40771,1763.9822667950646,68115.59252550104,38.61466966403158,188,,,,37.61466966403158,True,0
-8785835604459045661,51.098838,71.4060527,51.0974966,71.4113894,401.3986528443354,20784.43218418646,51.7800247631792,81,,,,50.7800247631792,True,0
-8783822064974438056,51.0789735,71.4210451,51.0940603,71.4265267,1720.7122180245008,56140.71680937619,32.62644166833993,96,,,,31.62644166833993,True,0
-8783533404473998374,51.09907,71.42779,51.09984,71.42911,125.80319188471056,2057.737101402379,16.35679564703052,34,,,,15.35679564703052,True,0
-8783283794524512228,51.09803,71.4102,51.10136,71.42229,921.8404016567016,54091.03180510054,58.67721973119197,136,,,,57.67721973119197,True,0
-8781380406440863024,51.0766978,71.4197056,51.0890594,71.4113587,1493.0928182661585,363430.58853679907,243.40790076187614,486,,,,242.40790076187614,True,0
-8780499683875421870,51.0810088,71.3996671,51.0825417,71.4001914,174.3410051533719,1441.159405005094,8.266324974651099,12,,,,7.2663249746510985,True,0
-8780484841924711321,51.096347,71.4210523,51.0955032,71.4269264,420.79657044878866,30561.947018136205,72.6287930187768,77,,,,71.6287930187768,True,0
-8780478128422242451,51.0782189,71.4203593,51.0872608,71.4238857,1035.1489306817493,58096.86251427542,56.12415836242309,89,,,,55.12415836242309,True,0
-8779795985437359282,51.0999133,71.4289417,51.0965914,71.4312739,403.6857627255904,9580.394749128767,23.73230773471974,82,,,,22.73230773471974,True,0
-8776422019707909508,51.08928,71.40263,51.08184,71.40001,847.2891580581451,42896.41798353755,50.62783770519319,53,,,,49.62783770519319,True,0
-8773846781252907763,51.082807,71.4002104,51.0893026,71.4025138,739.9794670111033,34332.40077463333,46.396423556598734,43,,,,45.396423556598734,True,0
-8772228200873492305,51.0959383,71.424227,51.0879079,71.4095665,1358.5454735840772,145899.24821616086,107.39371706951663,266,,,,106.39371706951663,True,0
-8771816163321362302,51.08329,71.40038,51.09622,71.40496,1472.9040876509675,36418.037366839366,24.725328466512686,59,,,,23.725328466512686,True,0
-8766034031537184841,51.0984491,71.4057357,51.0970464,71.4071947,186.29939402870278,28699.68190888435,154.051396991998,200,,,,153.051396991998,True,0
-8765864535055289712,51.07682,71.42012,51.08295,71.42252,701.9409175231224,157106.3409649161,223.81704363279397,244,,,,222.81704363279397,True,0
-8759390362062340908,51.0969885,71.4159531,51.0938734,71.4198095,438.75558715423443,28627.764284085886,65.24763472475726,68,,,,64.24763472475726,True,0
-8754506309140558278,51.0998482,71.4286008,51.099417,71.4288748,51.62357851687613,7594.776693649463,147.1183693932933,38,,,,146.1183693932933,True,0
-8753795477773884914,51.09532,71.42913,51.09043,71.42076,798.335320167421,61507.36025977411,77.04451839469566,147,,,,76.04451839469566,True,0
-8752289511007643115,51.08252,71.40801,51.09945,71.40813,1882.5487631185633,24274.518441334676,12.894496502243252,67,,,,11.894496502243252,True,0
-8750306526476194440,51.0947849,71.4045214,51.0983942,71.4057444,410.3221719604029,47492.46238239371,115.74432391866176,63,,,,114.74432391866176,True,0
-8749584309338609139,51.09483,71.43122,51.09978,71.42848,582.7226770763156,36693.9941110408,62.969909280251365,91,,,,61.969909280251365,True,0
-8747058554827619052,51.0856055,71.4120492,51.0878889,71.4031773,669.6692130792579,90821.94198387802,135.62209552125384,161,,,,134.62209552125384,True,0
-8732532359414421301,51.09212,71.43255,51.08487,71.42306,1043.6593746251444,87103.87313717182,83.46005914856778,191,,,,82.46005914856778,True,0
-8730255489103430568,51.0977344,71.411323,51.0868512,71.4101656,1212.853090175371,508701.33389339154,419.4253516885845,667,,,,418.4253516885845,True,0
-8727386677983773837,51.0897227,71.4114348,51.0947483,71.4161873,649.9555786124448,347145.4571284037,534.1064351959343,711,,,,533.1064351959343,True,0
-8726385918470675624,51.09695,71.42719,51.08338,71.42793,1509.7999934002917,26040.557280091653,17.247686709445855,67,,,,16.247686709445855,True,0
-8720029104702376109,51.0939263,71.4364649,51.0911712,71.4353033,316.912036910966,4720.567262486403,14.895512674428993,19,,,,13.895512674428993,True,0
-8716983388479205406,51.10193,71.41285,51.09194,71.41987,1214.194584593654,137244.06785961983,113.03300937184655,267,,,,112.03300937184655,True,0
-8716757070905246206,51.0866517,71.4238832,51.0928358,71.4270466,722.2623587462299,95111.12911476375,131.68501440372233,160,,,,130.68501440372233,True,0
-8714655155769782538,51.09477,71.41051,51.09262,71.40946,250.06193377123046,1751.5018165002282,7.004272062066801,10,,,,6.004272062066801,True,0
-8713518491925725215,51.0979872,71.4128226,51.0957095,71.4242471,837.02207542266,58457.94080362658,69.84038118003978,134,,,,68.84038118003978,True,0
-8711266438941982183,51.0795712,71.4200121,51.0795412,71.4201129,7.791794555263773,63.97145189070624,8.210105058210257,4,,,,7.210105058210257,True,0
-8710683787065748625,51.10007,71.42634,51.09534,71.42712,528.764775489554,71686.5488825975,135.57360891944228,99,,,,134.57360891944228,True,0
-8706702964934527370,51.0917817,71.4134117,51.09182,71.4134383,4.646306964492821,2749.471085852793,591.7540762726851,7,,,,590.7540762726851,True,0
-8705235071010116166,51.0982839,71.4073911,51.0983906,71.4070281,27.987146555087254,100.7396669158158,3.5994976021413745,5,,,,2.5994976021413745,True,0
-8703110424833787169,51.0951257,71.4045703,51.0980588,71.4055909,333.8420564895863,43665.20739603248,130.79600531814526,59,,,,129.79600531814526,True,0
-8693029508897393364,51.0785451,71.4182446,51.0918611,71.4255327,1565.7377259602772,176837.85464192275,112.9421944109234,292,,,,111.9421944109234,True,0
-8691610155857872310,51.0959863,71.41799,51.0913526,71.422698,611.2097613600272,102270.77020597435,167.32515851580573,186,,,,166.32515851580573,True,0
-8680090837177282026,51.0972548,71.4169576,51.0950607,71.4298393,932.0537644563032,34955.93122492492,37.504200463495614,132,,,,36.504200463495614,True,0
